City Or County,State,Week Start,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested
Louisville,KY,2015-06-29,0,4,0.0,0.0,0.0
Louisville,KY,2015-07-13,0,12,0.0,0.0,1.0
Louisville,KY,2016-03-14,4,0,0.0,0.0,0.0
Louisville,KY,2016-06-20,4,4,0.0,0.0,1.0
Louisville,KY,2016-11-21,4,9,0.0,0.0,0.0
Louisville,KY,2017-03-13,2,10,0.0,0.0,0.0
Louisville,KY,2017-04-17,0,8,0.0,0.0,0.0
Louisville,KY,2017-05-29,2,6,0.0,0.0,0.0
Louisville,KY,2017-08-28,0,8,0.0,0.0,2.0
Louisville,KY,2017-10-23,0,12,0.0,0.0,0.0
Louisville,KY,2017-12-11,0,10,0.0,0.0,3.0
Louisville,KY,2018-03-12,0,14,0.0,0.0,1.0
Louisville,KY,2019-04-15,0,8,0.0,0.0,0.0
Louisville,KY,2019-06-10,2,12,0.0,0.0,0.0
Louisville,KY,2020-03-30,0,8,0.0,0.0,0.0
Louisville,KY,2020-05-25,0,14,0.0,0.0,0.0
Louisville,KY,2020-06-08,2,8,0.0,0.0,0.0
Louisville,KY,2020-07-13,2,6,0.0,0.0,0.0
Louisville,KY,2020-07-20,2,6,0.0,0.0,0.0
Louisville,KY,2020-08-17,2,2,0.0,0.0,0.0
Louisville,KY,2021-06-07,2,6,0.0,0.0,0.0
Louisville,KY,2021-10-25,4,4,0.0,0.0,0.0
Louisville,KY,2022-02-28,0,8,0.0,0.0,0.0
Louisville,KY,2022-06-06,0,12,0.0,0.0,2.0
Louisville,KY,2022-10-03,0,12,0.0,0.0,0.0
Louisville,KY,2022-11-28,4,0,0.0,0.0,0.0
Louisville,KY,2023-04-10,15,18,1.0,0.0,0.0
Louisville,KY,2023-05-08,2,8,0.0,0.0,0.0
Louisville,KY,2023-05-15,0,4,0.0,0.0,0.0
Louisville,KY,2023-08-14,0,8,0.0,0.0,0.0
Louisville,KY,2023-08-21,4,9,0.0,0.0,1.0
Louisville,KY,2024-01-29,6,6,0.0,0.0,1.0
Louisville,KY,2024-02-26,3,9,0.0,0.0,0.0
Louisville,KY,2024-05-06,6,6,0.0,0.0,0.0
Louisville,KY,2024-05-27,0,21,0.0,0.0,0.0
Louisville,KY,2024-06-17,3,21,0.0,0.0,0.0
Louisville,KY,2024-07-08,0,15,0.0,0.0,0.0
Louisville,KY,2024-09-09,0,12,0.0,0.0,0.0
Louisville,KY,2024-12-16,6,9,0.0,0.0,1.0
Louisville,MS,2023-02-06,2,10,0.0,0.0,0.0
Louisville,TN,2023-05-15,0,4,0.0,0.0,0.0
Lovejoy,GA,2022-08-15,0,4,0.0,0.0,0.0
Lovejoy(Brooklyn),IL,2015-12-07,1,3,0.0,0.0,1.0
Lovejoy(Brooklyn),IL,2021-12-13,1,3,0.0,0.0,0.0
Lowell,MA,2014-06-23,0,10,0.0,0.0,0.0
Lowell,MA,2019-10-07,0,5,0.0,0.0,0.0
Lowndes Co.,AL,2018-07-09,0,6,0.0,0.0,0.0
Lubbock,TX,2016-08-22,0,12,0.0,0.0,0.0
Lubbock,TX,2017-04-03,0,14,0.0,0.0,1.0
Lubbock,TX,2019-07-15,2,6,0.0,0.0,3.0
Lubbock,TX,2020-03-30,4,4,0.0,0.0,2.0
Lubbock,TX,2022-02-28,0,8,0.0,0.0,0.0
Lubbock,TX,2022-10-24,4,0,0.0,0.0,0.0
Lubbock,TX,2023-03-13,1,7,0.0,0.0,1.0
Lubbock,TX,2024-08-19,3,15,0.0,0.0,5.0
Lugoff,SC,2023-12-04,2,8,0.0,0.0,0.0
Lumberton,NC,2015-04-13,2,6,0.0,0.0,0.0
Lumberton,NC,2018-06-18,0,4,0.0,0.0,0.0
Lumberton,NC,2023-11-20,0,12,0.0,0.0,1.0
Lunenburg,VA,2013-05-13,0,4,0.0,0.0,0.0
Lutcher,LA,2018-12-24,4,4,0.0,0.0,2.0
Luttrell,TN,2023-01-23,9,0,1.0,0.0,0.0
Lyman,SC,2016-06-20,0,4,0.0,0.0,0.0
Lynchburg,VA,2016-09-12,2,6,0.0,0.0,0.0
Lynchburg,VA,2023-01-16,0,4,0.0,0.0,0.0
Lynchburg,VA,2024-11-04,0,15,0.0,0.0,0.0
Lynn,IN,2019-12-16,0,4,0.0,0.0,0.0
Lynn,MA,2019-08-19,2,6,0.0,0.0,3.0
Lynn,MA,2020-05-11,0,4,0.0,0.0,0.0
Lynn,MA,2020-06-29,2,8,0.0,0.0,3.0
Lynn,MA,2020-12-21,2,10,0.0,0.0,1.0
Lynn,MA,2022-08-22,4,0,0.0,0.0,0.0
Lynn,MA,2023-08-28,4,10,0.0,0.0,0.0
Lynnwood,WA,2023-08-07,4,1,0.0,0.0,1.0
"Lynwood, Gardena",CA,2018-07-30,2,3,0.0,0.0,0.0
MacClenny,FL,2018-03-12,0,4,0.0,0.0,0.0
Macclenny,FL,2018-03-12,0,4,0.0,0.0,1.0
Machesney Park,IL,2023-02-20,0,4,0.0,0.0,0.0
MachesneyPark,IL,2023-02-20,0,4,0.0,0.0,2.0
Machias,ME,2020-02-03,6,2,0.0,0.0,1.0
Macomb,IL,2023-03-20,2,20,0.0,0.0,2.0
Macon,GA,2013-02-18,0,8,0.0,0.0,0.0
Macon,GA,2013-07-01,1,3,0.0,0.0,0.0
Macon,GA,2014-09-01,0,10,0.0,0.0,0.0
Macon,GA,2014-12-08,2,4,0.0,0.0,0.0
Macon,GA,2015-08-24,0,4,0.0,0.0,0.0
Macon,GA,2018-06-11,2,6,0.0,0.0,1.0
Macon,GA,2019-05-27,3,7,0.0,0.0,2.0
Macon,GA,2020-03-30,6,2,0.0,0.0,1.0
Macon,GA,2020-11-23,2,10,0.0,0.0,2.0
Macon,GA,2021-07-19,4,6,0.0,0.0,1.0
Macon,GA,2022-05-30,3,5,0.0,0.0,0.0
Macon,GA,2022-07-25,4,4,0.0,0.0,2.0
Macon,GA,2022-12-05,6,2,0.0,0.0,0.0
Macon,GA,2023-08-14,2,6,0.0,0.0,1.0
Macon,GA,2024-06-17,3,9,0.0,0.0,0.0
Macon,GA,2024-12-23,3,18,0.0,0.0,0.0
Madera,CA,2013-07-15,0,4,0.0,0.0,0.0
Madison,AL,2018-01-08,0,8,0.0,0.0,1.0
Madison,FL,2020-07-13,0,4,0.0,0.0,1.0
Madison,IN,2023-12-11,8,0,0.0,0.0,0.0
Madison,ME,2017-07-03,7,2,1.0,0.0,0.0
Madison,NC,2016-12-19,0,7,0.0,0.0,0.0
Madison,WI,2017-02-13,0,4,0.0,0.0,0.0
Madison,WI,2018-12-03,0,8,0.0,0.0,2.0
Madison,WI,2020-08-03,0,8,0.0,0.0,2.0
Madison,WI,2023-10-09,2,6,0.0,0.0,0.0
Madison,WI,2024-06-03,0,36,0.0,0.0,1.0
Madison,WI,2024-12-16,8,18,1.0,0.0,0.0
Madison Co.,FL,2020-07-13,0,4,0.0,0.0,0.0
Madison Heights,VA,2022-03-14,1,4,0.0,0.0,0.0
MadisonHeights,VA,2022-03-14,1,4,0.0,0.0,0.0
Madisonville,KY,2020-08-24,0,10,0.0,0.0,0.0
Magnolia,AR,2020-07-20,0,8,0.0,0.0,0.0
Magnolia,AR,2021-05-31,0,8,0.0,0.0,1.0
Magnolia,MS,2017-01-09,2,8,0.0,0.0,1.0
Magnolia Springs (victims were all relatives of gunman),AL,2018-11-12,0,4,0.0,0.0,0.0
Maili,HI,2023-04-10,2,3,0.0,0.0,0.0
Malabar,FL,2022-05-23,0,8,0.0,0.0,0.0
Malaga,CA,2017-11-06,0,5,0.0,0.0,0.0
Manassas,VA,2014-01-20,0,8,0.0,0.0,0.0
Manassas,VA,2021-01-04,5,6,1.0,0.0,0.0
Manassas,VA,2022-06-27,0,8,0.0,0.0,0.0
Manchester,CT,2013-12-02,4,0,0.0,0.0,0.0
Manchester,IL,2013-04-22,6,1,0.0,0.0,0.0
Manchester,NH,2021-07-12,0,8,0.0,0.0,0.0
Manchester,NH,2023-05-08,0,8,0.0,0.0,3.0
Manchester,TN,2020-09-07,3,3,0.0,0.0,0.0
Manhattan,KS,2013-04-01,1,3,0.0,0.0,0.0
Manhattan,NY,2014-06-23,0,4,0.0,0.0,0.0
Manhattan,NY,2015-01-26,1,4,0.0,0.0,0.0
Manhattan,NY,2015-06-22,0,4,0.0,0.0,0.0
Manhattan,NY,2021-11-15,0,4,0.0,0.0,0.0
Manhattan,NY,2022-06-20,1,8,0.0,0.0,0.0
Manhattan,NY,2022-09-26,0,4,0.0,0.0,0.0
Mankato,MN,2014-04-14,1,3,0.0,0.0,0.0
Mansfield,OH,2016-12-26,0,10,0.0,0.0,0.0
Mansfield,OH,2020-10-19,0,10,0.0,0.0,0.0
Mansfield,OH,2020-11-02,0,10,0.0,0.0,0.0
Mansfield,OH,2023-08-21,2,6,0.0,0.0,2.0
Mansfield,OH,2023-10-23,4,8,0.0,0.0,1.0
Manson,WA,2015-09-07,4,0,0.0,0.0,0.0
Manteca,CA,2020-07-20,0,14,0.0,0.0,0.0
Manteca,CA,2024-03-11,0,12,0.0,0.0,0.0
Manvel,TX,2017-01-16,5,4,1.0,0.0,0.0
Mapleton,UT,2017-11-06,4,0,0.0,0.0,0.0
Maquoketa,IA,2022-07-18,4,0,0.0,0.0,0.0
Margate,FL,2013-10-14,0,4,0.0,0.0,0.0
Marianna,AR,2023-05-22,2,8,0.0,0.0,0.0
Marion,NC,2013-09-09,0,4,0.0,0.0,0.0
Marion,SC,2020-07-27,0,5,0.0,0.0,0.0
Marion,VA,2020-11-16,4,0,0.0,0.0,0.0
Marks,MS,2022-09-26,0,10,0.0,0.0,0.0
Marlow Heights,MD,2020-06-29,1,3,0.0,0.0,0.0
Marlow Heights,MD,2023-06-19,0,4,0.0,0.0,0.0
Marrero,LA,2016-02-08,0,8,0.0,0.0,1.0
Marrero,LA,2019-09-02,4,4,0.0,0.0,2.0
Marrero,LA,2021-06-28,0,8,0.0,0.0,0.0
Marrero,LA,2023-07-17,2,6,0.0,0.0,0.0
Marshall,MO,2019-09-30,2,6,0.0,0.0,1.0
Marshall,TX,2021-11-01,0,12,0.0,0.0,2.0
Marshall,TX,2021-11-22,1,3,0.0,0.0,1.0
Marshall Co.,MS,2018-05-07,0,4,0.0,0.0,0.0
Martinsville,VA,2021-02-01,2,2,0.0,0.0,0.0
Martinsville,VA,2022-01-10,2,2,0.0,0.0,0.0
Maryland City,MD,2021-05-10,3,1,0.0,0.0,0.0
Marysville,WA,2014-10-20,9,2,1.0,0.0,0.0
Marysville,WA,2023-08-07,2,2,0.0,0.0,0.0
Masontown,PA,2018-09-17,1,8,1.0,0.0,0.0
Maury (Snow Hill),NC,2021-05-31,0,4,0.0,0.0,0.0
Maxton,NC,2018-04-23,0,10,0.0,0.0,0.0
Mayfield,KY,2020-12-14,4,0,0.0,0.0,0.0
Mays Landing,NJ,2017-09-25,1,3,0.0,0.0,0.0
MaysLanding,NJ,2017-09-18,1,3,0.0,0.0,1.0
Mayville,WI,2020-09-14,1,3,0.0,0.0,0.0
Maywood,IL,2024-01-01,6,6,0.0,0.0,1.0
McAllen,TX,2017-01-23,3,1,0.0,0.0,0.0
McAllen,TX,2022-11-07,0,4,0.0,0.0,0.0
McColl,SC,2021-10-04,2,3,0.0,0.0,0.0
McColl(Mccoll),SC,2021-10-04,2,3,0.0,0.0,5.0
McComb,MS,2021-10-11,0,6,0.0,0.0,0.0
McComb,MS,2022-02-14,1,4,0.0,0.0,0.0
McComb,MS,2023-11-27,0,5,0.0,0.0,0.0
McCool(Mccool),MS,2017-12-11,0,4,0.0,0.0,1.0
McCormick,SC,2021-02-22,0,4,0.0,0.0,0.0
McGregor,TX,2022-09-26,10,1,0.0,1.0,1.0
McHenry,KY,2021-05-17,4,0,0.0,0.0,0.0
McKees Rocks,PA,2021-01-25,2,3,0.0,0.0,0.0
McKees Rocks,PA,2024-10-21,2,6,0.0,0.0,0.0
McKeesRocks,PA,2024-10-21,2,2,0.0,0.0,0.0
McKeesRocks(MckeesRocks),PA,2021-01-25,2,2,0.0,1.0,2.0
McKeesport,PA,2012-12-31,0,4,0.0,0.0,0.0
McKenzie Co.,ND,2017-07-17,2,2,0.0,0.0,0.0
Mcallen(McAllen),TX,2022-11-07,0,4,0.0,0.0,1.0
Mccomb,MS,2021-10-11,0,6,0.0,0.0,0.0
Mccomb,MS,2022-02-14,1,3,0.0,1.0,6.0
Mccomb,MS,2023-11-27,0,5,0.0,0.0,0.0
Mccormick,SC,2021-02-22,0,4,0.0,0.0,1.0
Mead Valley,CA,2016-08-01,2,2,0.0,0.0,0.0
Medford,NY,2013-12-23,1,3,0.0,0.0,0.0
Melcroft,PA,2018-01-22,9,0,1.0,0.0,0.0
Memphis,TN,2013-01-28,2,7,0.0,0.0,0.0
Memphis,TN,2013-05-13,2,2,0.0,0.0,0.0
Memphis,TN,2013-05-27,1,3,0.0,0.0,0.0
Memphis,TN,2014-04-21,4,6,0.0,0.0,0.0
Memphis,TN,2014-05-05,0,14,0.0,0.0,0.0
Memphis,TN,2014-06-16,0,10,0.0,0.0,7.0
Memphis,TN,2014-07-21,0,8,0.0,0.0,0.0
Memphis,TN,2014-08-11,2,8,0.0,0.0,0.0
Memphis,TN,2014-08-18,0,5,0.0,0.0,0.0
Memphis,TN,2014-09-29,4,4,0.0,0.0,0.0
Memphis,TN,2014-10-27,0,5,0.0,0.0,0.0
Memphis,TN,2014-11-24,0,8,0.0,0.0,0.0
Memphis,TN,2014-12-29,0,10,0.0,0.0,2.0
Memphis,TN,2015-08-24,2,8,0.0,0.0,0.0
Memphis,TN,2015-10-05,0,11,0.0,0.0,0.0
Memphis,TN,2016-01-04,2,6,0.0,0.0,1.0
Memphis,TN,2016-04-04,0,8,0.0,0.0,0.0
Memphis,TN,2016-08-01,0,8,0.0,0.0,0.0
Memphis,TN,2016-10-31,2,10,0.0,0.0,1.0
Memphis,TN,2016-11-07,0,8,0.0,0.0,0.0
Memphis,TN,2017-01-16,4,4,0.0,0.0,0.0
Memphis,TN,2017-01-30,0,8,0.0,0.0,1.0
Memphis,TN,2017-06-05,0,8,0.0,0.0,0.0
Memphis,TN,2017-08-21,0,8,0.0,0.0,0.0
Memphis,TN,2017-09-11,2,10,0.0,0.0,0.0
Memphis,TN,2017-09-25,2,14,0.0,0.0,1.0
Memphis,TN,2017-11-27,2,6,0.0,0.0,2.0
Memphis,TN,2018-02-12,0,10,0.0,0.0,0.0
Memphis,TN,2018-04-30,4,8,0.0,0.0,1.0
Memphis,TN,2018-06-11,1,3,0.0,0.0,0.0
Memphis,TN,2018-07-02,0,8,0.0,0.0,0.0
Memphis,TN,2018-07-09,0,10,0.0,0.0,0.0
Memphis,TN,2018-08-20,0,9,0.0,0.0,1.0
Memphis,TN,2018-09-10,0,9,0.0,0.0,1.0
Memphis,TN,2018-09-17,0,9,0.0,0.0,5.0
Memphis,TN,2018-09-24,7,7,0.0,0.0,0.0
Memphis,TN,2018-10-22,0,10,0.0,0.0,3.0
Memphis,TN,2018-11-05,2,4,0.0,0.0,0.0
Memphis,TN,2019-04-15,0,13,0.0,0.0,0.0
Memphis,TN,2019-06-17,0,10,0.0,0.0,0.0
Memphis,TN,2019-07-29,2,6,0.0,0.0,0.0
Memphis,TN,2019-11-04,2,8,0.0,0.0,0.0
Memphis,TN,2020-01-13,2,8,0.0,0.0,1.0
Memphis,TN,2020-02-10,0,14,0.0,0.0,1.0
Memphis,TN,2020-04-20,0,14,0.0,0.0,0.0
Memphis,TN,2020-05-04,4,4,0.0,0.0,1.0
Memphis,TN,2020-05-11,0,8,0.0,0.0,0.0
Memphis,TN,2020-05-25,0,8,0.0,0.0,0.0
Memphis,TN,2020-06-08,0,8,0.0,0.0,4.0
Memphis,TN,2020-08-31,0,8,0.0,0.0,2.0
Memphis,TN,2020-11-23,4,5,0.0,1.0,3.0
Memphis,TN,2021-02-01,2,6,0.0,0.0,0.0
Memphis,TN,2021-03-22,6,4,0.0,0.0,0.0
Memphis,TN,2021-04-05,2,6,0.0,0.0,1.0
Memphis,TN,2021-06-07,2,8,0.0,0.0,1.0
Memphis,TN,2021-06-21,6,2,0.0,0.0,1.0
Memphis,TN,2021-10-25,0,4,0.0,0.0,0.0
Memphis,TN,2021-11-29,4,4,0.0,0.0,0.0
Memphis,TN,2022-05-23,0,9,0.0,0.0,0.0
Memphis,TN,2022-05-30,0,4,0.0,0.0,0.0
Memphis,TN,2022-07-11,0,4,0.0,0.0,0.0
Memphis,TN,2022-08-15,1,15,0.0,0.0,0.0
Memphis,TN,2022-09-05,7,6,0.0,0.0,1.0
Memphis,TN,2022-10-24,2,10,0.0,0.0,2.0
Memphis,TN,2022-11-07,0,8,0.0,0.0,0.0
Memphis,TN,2022-12-12,0,10,0.0,0.0,0.0
Memphis,TN,2022-12-26,2,6,0.0,0.0,0.0
Memphis,TN,2023-02-13,2,20,0.0,0.0,2.0
Memphis,TN,2023-02-20,2,8,0.0,0.0,0.0
Memphis,TN,2023-02-27,4,5,0.0,1.0,1.0
Memphis,TN,2023-03-06,6,10,0.0,0.0,1.0
Memphis,TN,2023-03-27,4,9,0.0,1.0,3.0
Memphis,TN,2023-05-22,0,8,0.0,0.0,0.0
Memphis,TN,2023-05-29,0,8,0.0,0.0,0.0
Memphis,TN,2023-07-10,1,4,0.0,0.0,0.0
Memphis,TN,2023-07-17,2,8,0.0,0.0,0.0
Memphis,TN,2023-08-07,0,16,0.0,0.0,0.0
Memphis,TN,2023-11-13,9,2,1.0,0.0,0.0
Memphis,TN,2023-11-20,0,8,0.0,0.0,0.0
Memphis,TN,2023-12-11,4,6,0.0,0.0,0.0
Memphis,TN,2024-01-22,6,6,0.0,0.0,1.0
Memphis,TN,2024-03-11,3,11,0.0,1.0,2.0
Memphis,TN,2024-04-15,6,21,0.0,0.0,0.0
Memphis,TN,2024-04-29,3,9,0.0,0.0,0.0
Memphis,TN,2024-06-03,0,12,0.0,0.0,0.0
Memphis,TN,2024-06-10,0,15,0.0,0.0,4.0
Memphis,TN,2024-07-29,0,12,0.0,0.0,2.0
Memphis,TN,2024-08-12,0,12,0.0,0.0,1.0
Memphis,TN,2024-10-28,0,15,0.0,0.0,0.0
Memphis,TN,2025-01-20,0,4,0.0,0.0,1.0
Memphis,TN,2025-01-27,2,3,0.0,0.0,0.0
Menasha,WI,2015-04-27,7,2,1.0,0.0,0.0
Menifee,CA,2020-04-06,4,0,0.0,0.0,0.0
Merced,CA,2020-01-27,0,8,0.0,0.0,1.0
Merced,CA,2022-05-23,2,6,0.0,0.0,0.0
Merced,CA,2022-10-03,1,3,0.0,0.0,0.0
Merced County,CA,2013-03-25,2,3,0.0,0.0,0.0
Meridian,MS,2013-07-01,0,4,0.0,0.0,0.0
Meridian,MS,2017-07-03,0,8,0.0,0.0,3.0
Meridian,MS,2017-10-16,2,6,0.0,0.0,2.0
Meridian,MS,2020-12-21,9,0,1.0,0.0,0.0
Meridian,MS,2021-10-11,6,2,0.0,0.0,0.0
Meridian,MS,2023-10-16,2,6,0.0,0.0,0.0
Meridian,MS,2024-06-17,3,9,0.0,0.0,1.0
Mesa,AZ,2015-03-16,2,10,0.0,0.0,1.0
Mesa,AZ,2017-05-15,0,8,0.0,0.0,0.0
Mesa,AZ,2020-10-12,2,12,0.0,0.0,3.0
Mesa,AZ,2021-03-08,3,1,0.0,0.0,0.0
Mesa,AZ,2022-05-30,4,4,0.0,0.0,3.0
Mesa,AZ,2023-05-22,8,2,0.0,0.0,1.0
Mesquite,TX,2013-03-11,4,0,0.0,0.0,0.0
Metairie,LA,2017-03-13,3,1,0.0,0.0,1.0
Metairie,LA,2021-02-15,5,4,1.0,0.0,0.0
Metarie,LA,2020-12-07,2,2,0.0,0.0,0.0
Methuen,MA,2024-06-10,0,21,0.0,0.0,0.0
Miami,FL,2013-02-18,2,2,0.0,0.0,0.0
Miami,FL,2013-10-14,2,2,0.0,0.0,0.0
Miami,FL,2013-11-18,3,1,0.0,0.0,0.0
Miami,FL,2013-11-25,2,2,0.0,0.0,0.0
Miami,FL,2014-02-03,0,5,0.0,0.0,0.0
Miami,FL,2014-06-23,4,14,0.0,0.0,0.0
Miami,FL,2014-06-30,2,2,0.0,0.0,0.0
Miami,FL,2014-07-07,2,2,0.0,0.0,0.0
Miami,FL,2014-09-22,0,30,0.0,0.0,0.0
Miami,FL,2014-11-10,2,6,0.0,0.0,0.0
Miami,FL,2014-12-08,2,8,0.0,0.0,0.0
Miami,FL,2015-01-05,2,6,0.0,0.0,0.0
Miami,FL,2015-05-18,2,8,0.0,0.0,0.0
Miami,FL,2015-05-25,1,3,0.0,0.0,0.0
Miami,FL,2015-06-08,0,4,0.0,0.0,0.0
Miami,FL,2015-08-10,1,3,0.0,0.0,0.0
Miami,FL,2015-12-14,2,8,0.0,0.0,0.0
Miami,FL,2016-04-25,0,10,0.0,0.0,0.0
Miami,FL,2016-05-02,2,6,0.0,0.0,0.0
Miami,FL,2016-07-25,3,1,0.0,0.0,1.0
Miami,FL,2016-08-22,4,8,0.0,0.0,0.0
Miami,FL,2016-09-05,2,6,0.0,0.0,1.0
Miami,FL,2016-09-12,0,12,0.0,0.0,3.0
Miami,FL,2016-12-26,0,14,0.0,0.0,0.0
Miami,FL,2017-01-16,0,16,0.0,0.0,4.0
Miami,FL,2017-04-17,1,4,0.0,0.0,0.0
Miami,FL,2017-04-24,0,8,0.0,0.0,2.0
Miami,FL,2017-05-22,0,8,0.0,0.0,0.0
Miami,FL,2017-10-02,0,8,0.0,0.0,0.0
Miami,FL,2017-12-25,0,10,0.0,0.0,0.0
Miami,FL,2018-02-26,0,8,0.0,0.0,0.0
Miami,FL,2018-04-02,2,2,0.0,0.0,0.0
Miami,FL,2018-11-19,2,5,0.0,0.0,0.0
Miami,FL,2018-11-26,0,10,0.0,0.0,0.0
Miami,FL,2018-12-10,0,10,0.0,0.0,0.0
Miami,FL,2019-01-14,0,8,0.0,0.0,0.0
Miami,FL,2019-04-08,2,2,0.0,0.0,1.0
Miami,FL,2020-01-27,0,4,0.0,0.0,0.0
Miami,FL,2020-07-20,2,6,0.0,0.0,2.0
Miami,FL,2020-08-31,2,6,0.0,0.0,0.0
Miami,FL,2020-10-19,2,6,0.0,0.0,0.0
Miami,FL,2020-11-16,0,8,0.0,0.0,0.0
Miami,FL,2020-12-21,2,6,0.0,0.0,0.0
Miami,FL,2020-12-28,0,14,0.0,0.0,0.0
Miami,FL,2021-01-11,0,8,0.0,0.0,0.0
Miami,FL,2021-04-26,3,11,0.0,0.0,0.0
Miami,FL,2021-05-24,2,12,0.0,0.0,0.0
Miami,FL,2021-09-13,0,8,0.0,0.0,1.0
Miami,FL,2022-01-17,1,8,1.0,0.0,0.0
Miami,FL,2022-02-14,2,6,0.0,0.0,0.0
Miami,FL,2022-04-04,0,8,0.0,0.0,0.0
Miami,FL,2022-04-11,2,6,0.0,0.0,0.0
Miami,FL,2022-05-02,0,8,0.0,0.0,0.0
Miami,FL,2022-06-13,0,10,0.0,0.0,0.0
Miami,FL,2022-07-25,0,8,0.0,0.0,0.0
Miami,FL,2022-08-01,0,10,0.0,0.0,0.0
Miami,FL,2022-09-12,0,5,0.0,0.0,0.0
Miami,FL,2022-10-03,2,6,0.0,0.0,0.0
Miami,FL,2024-05-27,8,0,0.0,0.0,0.0
Miami,FL,2024-11-25,0,12,0.0,0.0,1.0
Miami,OK,2019-10-14,2,2,0.0,0.0,0.0
Miami (1),FL,2020-12-28,0,8,0.0,0.0,0.0
Miami (2),FL,2020-12-28,0,6,0.0,0.0,0.0
Miami (Kendall),FL,2021-05-31,3,6,0.0,0.0,0.0
Miami Gardens,FL,2013-10-21,0,4,0.0,0.0,0.0
Miami Gardens,FL,2015-06-15,0,4,0.0,0.0,0.0
Miami Gardens,FL,2015-07-20,1,3,0.0,0.0,0.0
Miami Gardens,FL,2016-10-24,0,4,0.0,0.0,0.0
Miami Gardens,FL,2020-07-27,0,5,0.0,0.0,0.0
Miami Gardens,FL,2022-12-26,0,9,0.0,0.0,0.0
Miami Gardens,FL,2023-01-02,0,10,0.0,0.0,0.0
Miami Gardens,FL,2024-04-29,0,10,0.0,0.0,0.0
Miami Gardens (Opa Locka),FL,2024-09-02,0,10,0.0,0.0,0.0
Miami Lakes (Hialeah),FL,2023-03-06,5,0,0.0,0.0,0.0
Miami(Doral),FL,2024-04-01,1,7,1.0,0.0,0.0
Miami(Kendall),FL,2021-05-31,3,6,0.0,0.0,3.0
Miami(NorthMiami),FL,2022-09-12,0,5,0.0,0.0,0.0
Miami-Dade,FL,2013-12-09,2,3,0.0,0.0,0.0
Miami-Dade,FL,2013-12-23,2,2,0.0,0.0,0.0
Miami-Dade,FL,2014-12-22,0,9,0.0,0.0,0.0
Miami-Dade,FL,2018-12-10,4,0,0.0,0.0,0.0
Miami-Dade,FL,2019-04-08,2,2,0.0,0.0,0.0
Miami-Dade Co,FL,2016-07-25,3,1,0.0,0.0,0.0
MiamiGardens,FL,2015-06-15,0,4,0.0,0.0,1.0
MiamiGardens,FL,2015-07-20,1,3,0.0,0.0,1.0
MiamiGardens,FL,2016-10-24,0,4,0.0,0.0,0.0
MiamiGardens,FL,2020-07-27,0,5,0.0,0.0,0.0
MiamiGardens,FL,2022-12-26,0,9,0.0,0.0,0.0
MiamiGardens,FL,2023-01-02,0,10,0.0,0.0,0.0
MiamiGardens,FL,2024-04-29,0,5,0.0,0.0,0.0
Michigan City,MI,2023-07-03,0,4,0.0,0.0,0.0
MichiganCity,IN,2023-07-03,0,4,0.0,0.0,0.0
Middleton,WI,2018-09-17,1,8,1.0,0.0,0.0
Middleton,WI,2024-02-12,6,2,0.0,0.0,0.0
Middletown,OH,2017-05-29,1,3,0.0,0.0,1.0
Midland,TX,2020-02-10,1,3,0.0,0.0,0.0
Midland,WA,2022-01-17,1,3,0.0,0.0,0.0
Midvale,UT,2013-02-11,3,1,0.0,0.0,0.0
Midwest City,OK,2019-10-21,1,3,0.0,0.0,0.0
Milford,DE,2024-08-26,0,12,0.0,0.0,0.0
Milledgeville,GA,2015-06-08,2,6,0.0,0.0,0.0
Milledgeville,GA,2022-07-11,0,10,0.0,0.0,0.0
Milpitas,CA,2024-12-16,8,0,0.0,0.0,0.0
Milwaukee,WI,2013-05-27,0,4,0.0,0.0,0.0
Milwaukee,WI,2014-01-27,0,5,0.0,0.0,0.0
Milwaukee,WI,2014-03-03,0,4,0.0,0.0,0.0
Milwaukee,WI,2014-06-23,0,10,0.0,0.0,0.0
Milwaukee,WI,2014-08-04,0,8,0.0,0.0,0.0
Milwaukee,WI,2015-04-27,4,6,0.0,0.0,2.0
Milwaukee,WI,2015-05-11,0,10,0.0,0.0,3.0
Milwaukee,WI,2016-04-04,2,6,0.0,0.0,0.0
Milwaukee,WI,2016-08-08,4,4,0.0,0.0,0.0
Milwaukee,WI,2017-07-17,0,8,0.0,0.0,0.0
Milwaukee,WI,2018-04-09,1,3,0.0,0.0,0.0
Milwaukee,WI,2018-07-30,0,8,0.0,0.0,0.0
Milwaukee,WI,2018-09-10,0,8,0.0,0.0,0.0
Milwaukee,WI,2019-06-24,0,8,0.0,0.0,0.0
Milwaukee,WI,2019-09-23,0,8,0.0,0.0,0.0
Milwaukee,WI,2019-10-07,1,3,0.0,0.0,0.0
Milwaukee,WI,2020-02-24,11,0,1.0,0.0,0.0
Milwaukee,WI,2020-03-02,1,3,0.0,0.0,0.0
Milwaukee,WI,2020-04-27,10,0,0.0,0.0,1.0
Milwaukee,WI,2020-06-15,2,8,0.0,0.0,0.0
Milwaukee,WI,2020-06-29,0,8,0.0,0.0,0.0
Milwaukee,WI,2020-07-27,0,8,0.0,0.0,0.0
Milwaukee,WI,2020-09-28,0,14,0.0,0.0,0.0
